gap_type,key_col_1,key_col_2,pair_1,pair_2,abs_sum
esto_missing,esto_flow,esto_product,01 Production,01 Coal,144226.457761
esto_missing,esto_flow,esto_product,01 Production,03 Peat,10.624549
esto_missing,esto_flow,esto_product,01 Production,06 Crude oil & NGL,84492.07328
esto_missing,esto_flow,esto_product,01 Production,06.04 Additives/  oxygenates,59.381217
esto_missing,esto_flow,esto_product,01 Production,08 Gas,90040.273417
esto_missing,esto_flow,esto_product,01 Production,12 Solar,3330.571442
esto_missing,esto_flow,esto_product,01 Production,"13 Tide, wave, ocean",1.525837
esto_missing,esto_flow,esto_product,01 Production,19 Total,371365.136097
esto_missing,esto_flow,esto_product,01 Production,20 Total Renewables,31427.575018
esto_missing,esto_flow,esto_product,01 Production,21 Modern renewables,30165.157602
esto_missing,esto_flow,esto_product,02 Imports,01 Coal,18840.927417000003
esto_missing,esto_flow,esto_product,02 Imports,02 Coal products,137.981195
esto_missing,esto_flow,esto_product,02 Imports,03 Peat,0.315475
esto_missing,esto_flow,esto_product,02 Imports,06 Crude oil & NGL,57819.764382999994
esto_missing,esto_flow,esto_product,02 Imports,06.04 Additives/  oxygenates,154.888349
esto_missing,esto_flow,esto_product,02 Imports,07 Petroleum products,22575.263488
esto_missing,esto_flow,esto_product,02 Imports,07.15 Paraffin  waxes,16.384148
esto_missing,esto_flow,esto_product,02 Imports,08 Gas,19909.175123
esto_missing,esto_flow,esto_product,02 Imports,19 Total,120076.538705
esto_missing,esto_flow,esto_product,02 Imports,20 Total Renewables,311.736071
esto_missing,esto_flow,esto_product,02 Imports,21 Modern renewables,307.893484
esto_missing,esto_flow,esto_product,03 Exports,01 Coal,27302.129688999998
esto_missing,esto_flow,esto_product,03 Exports,02 Coal products,410.577484
esto_missing,esto_flow,esto_product,03 Exports,03 Peat,0.974143
esto_missing,esto_flow,esto_product,03 Exports,06 Crude oil & NGL,31698.314041
esto_missing,esto_flow,esto_product,03 Exports,06.04 Additives/  oxygenates,76.108068
esto_missing,esto_flow,esto_product,03 Exports,07 Petroleum products,27032.122889000002
esto_missing,esto_flow,esto_product,03 Exports,07.15 Paraffin  waxes,43.036213000000004
esto_missing,esto_flow,esto_product,03 Exports,08 Gas,22750.301574999998
esto_missing,esto_flow,esto_product,03 Exports,19 Total,109899.113833
esto_missing,esto_flow,esto_product,03 Exports,20 Total Renewables,251.82750099999998
esto_missing,esto_flow,esto_product,03 Exports,21 Modern renewables,246.787622
esto_missing,esto_flow,esto_product,04 International marine bunkers,07 Petroleum products,3879.807399
esto_missing,esto_flow,esto_product,04 International marine bunkers,07.13 Lubricants,0.8198599999999999
esto_missing,esto_flow,esto_product,04 International marine bunkers,08 Gas,0.393852
esto_missing,esto_flow,esto_product,04 International marine bunkers,16 Others,5.509075
esto_missing,esto_flow,esto_product,04 International marine bunkers,19 Total,3885.710369
esto_missing,esto_flow,esto_product,04 International marine bunkers,20 Total Renewables,5.509075
esto_missing,esto_flow,esto_product,04 International marine bunkers,21 Modern renewables,218.02470200000002
esto_missing,esto_flow,esto_product,05 International aviation bunkers,07 Petroleum products,2427.773253
esto_missing,esto_flow,esto_product,05 International aviation bunkers,19 Total,2427.773253
esto_missing,esto_flow,esto_product,05 International aviation bunkers,21 Modern renewables,0.0088
esto_missing,esto_flow,esto_product,06 Stock changes,01 Coal,3704.0037939999997
esto_missing,esto_flow,esto_product,06 Stock changes,01.01 Coking coal,135.103893
esto_missing,esto_flow,esto_product,06 Stock changes,01.02 Other bituminous coal,3588.713346
esto_missing,esto_flow,esto_product,06 Stock changes,01.03 Sub-bituminous coal,30.800637999999992
esto_missing,esto_flow,esto_product,06 Stock changes,01.04 Anthracite,66.42854700000001
esto_missing,esto_flow,esto_product,06 Stock changes,01.05 Lignite,15.814465
esto_missing,esto_flow,esto_product,06 Stock changes,02 Coal products,277.182367
esto_missing,esto_flow,esto_product,06 Stock changes,02.01 Coke oven coke,282.35732
esto_missing,esto_flow,esto_product,06 Stock changes,02.08 BKB/PB,5.174953
esto_missing,esto_flow,esto_product,06 Stock changes,04 Peat products,0.060039
esto_missing,esto_flow,esto_product,06 Stock changes,06 Crude oil & NGL,867.7157530000001
esto_missing,esto_flow,esto_product,06 Stock changes,06.01 Crude oil,928.7996730000001
esto_missing,esto_flow,esto_product,06 Stock changes,06.02 Natural gas liquids,20.420907
esto_missing,esto_flow,esto_product,06 Stock changes,06.03 Refinery feedstocks,47.593968000000004
esto_missing,esto_flow,esto_product,06 Stock changes,06.04 Additives/  oxygenates,6.915298
esto_missing,esto_flow,esto_product,06 Stock changes,06.05 Other hydrocarbons,0.015659
esto_missing,esto_flow,esto_product,06 Stock changes,07 Petroleum products,819.113367
esto_missing,esto_flow,esto_product,06 Stock changes,07.01 Motor gasoline,5.795113000000005
esto_missing,esto_flow,esto_product,06 Stock changes,07.02 Aviation gasoline,0.626517
esto_missing,esto_flow,esto_product,06 Stock changes,07.03 Naphtha,5.139346999999999
esto_missing,esto_flow,esto_product,06 Stock changes,07.05 Kerosene type jet fuel,11.362203000000001
esto_missing,esto_flow,esto_product,06 Stock changes,07.06 Kerosene,3.0988459999999995
esto_missing,esto_flow,esto_product,06 Stock changes,07.07 Gas/diesel oil,599.6859919999999
esto_missing,esto_flow,esto_product,06 Stock changes,07.08 Fuel oil,14.337005000000001
esto_missing,esto_flow,esto_product,06 Stock changes,07.09 LPG,135.941913
esto_missing,esto_flow,esto_product,06 Stock changes,07.11 Ethane,28.511271
esto_missing,esto_flow,esto_product,06 Stock changes,07.12 White spirit SBP,1.7659920000000002
esto_missing,esto_flow,esto_product,06 Stock changes,07.13 Lubricants,2.623117
esto_missing,esto_flow,esto_product,06 Stock changes,07.14 Bitumen,35.524023
esto_missing,esto_flow,esto_product,06 Stock changes,07.15 Paraffin  waxes,1.223695
esto_missing,esto_flow,esto_product,06 Stock changes,07.16 Petroleum coke,25.195922
esto_missing,esto_flow,esto_product,06 Stock changes,07.17 Other products,119.08578200000001
esto_missing,esto_flow,esto_product,06 Stock changes,08 Gas,291.783896
esto_missing,esto_flow,esto_product,06 Stock changes,08.01 Natural gas,273.020234
esto_missing,esto_flow,esto_product,06 Stock changes,08.02 LNG,18.763659999999998
esto_missing,esto_flow,esto_product,06 Stock changes,15 Solid biomass,0.876925
esto_missing,esto_flow,esto_product,06 Stock changes,15.05 Other biomass,0.876925
esto_missing,esto_flow,esto_product,06 Stock changes,16 Others,2.548914
esto_missing,esto_flow,esto_product,06 Stock changes,16.05 Biogasoline,5.861796
esto_missing,esto_flow,esto_product,06 Stock changes,16.06 Biodiesel,8.453583000000002
esto_missing,esto_flow,esto_product,06 Stock changes,16.07 Bio jet kerosene,0.042873
esto_missing,esto_flow,esto_product,06 Stock changes,19 Total,4221.002326999999
esto_missing,esto_flow,esto_product,06 Stock changes,20 Total Renewables,3.4258380000000006
esto_missing,esto_flow,esto_product,06 Stock changes,21 Modern renewables,21.885362
esto_missing,esto_flow,esto_product,07 Total primary energy supply,01 Coal,132061.251571
esto_missing,esto_flow,esto_product,07 Total primary energy supply,02 Coal products,549.77878
esto_missing,esto_flow,esto_product,07 Total primary energy supply,03 Peat,9.965882
esto_missing,esto_flow,esto_product,07 Total primary energy supply,04 Peat products,0.060039
esto_missing,esto_flow,esto_product,07 Total primary energy supply,06 Crude oil & NGL,111481.239249
esto_missing,esto_flow,esto_product,07 Total primary energy supply,06.04 Additives/  oxygenates,145.076753
esto_missing,esto_flow,esto_product,07 Total primary energy supply,07 Petroleum products,11583.553629
esto_missing,esto_flow,esto_product,07 Total primary energy supply,07.15 Paraffin  waxes,27.875758
esto_missing,esto_flow,esto_product,07 Total primary energy supply,08 Gas,86906.969292
esto_missing,esto_flow,esto_product,07 Total primary energy supply,12 Solar,3330.571442
esto_missing,esto_flow,esto_product,07 Total primary energy supply,"13 Tide, wave, ocean",1.525837
esto_missing,esto_flow,esto_product,07 Total primary energy supply,19 Total,371008.0749
esto_missing,esto_flow,esto_product,07 Total primary energy supply,20 Total Renewables,31485.400351999997
esto_missing,esto_flow,esto_product,07 Total primary energy supply,21 Modern renewables,29986.344429
esto_missing,esto_flow,esto_product,08 Transfers,06 Crude oil & NGL,5925.299008
esto_missing,esto_flow,esto_product,08 Transfers,06.01 Crude oil,0.448239
esto_missing,esto_flow,esto_product,08 Transfers,06.04 Additives/  oxygenates,22.230733
esto_missing,esto_flow,esto_product,08 Transfers,07 Petroleum products,1010.7488599999995
esto_missing,esto_flow,esto_product,08 Transfers,07.15 Paraffin  waxes,9.165289999999999
esto_missing,esto_flow,esto_product,08 Transfers,19 Total,4914.550523
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,06 Crude oil & NGL,149.706961
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,06.02 Natural gas liquids,149.706961
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07 Petroleum products,102.57199
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.01 Motor gasoline,108.649508
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.03 Naphtha,81.47570900000001
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.05 Kerosene type jet fuel,0.594786
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.07 Gas/diesel oil,19.412326
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.08 Fuel oil,21.676831999999997
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.09 LPG,69.342645
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.12 White spirit SBP,0.024981
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.13 Lubricants,0.033948
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.14 Bitumen,230.270568
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,07.17 Other products,72.925007
esto_missing,esto_flow,esto_product,08.02 Interproduct transfers,19 Total,252.278951
esto_missing,esto_flow,esto_product,08.03 Products transferred,06 Crude oil & NGL,318.890884
esto_missing,esto_flow,esto_product,08.03 Products transferred,06.03 Refinery feedstocks,296.66015100000004
esto_missing,esto_flow,esto_product,08.03 Products transferred,06.04 Additives/  oxygenates,22.230733
esto_missing,esto_flow,esto_product,08.03 Products transferred,07 Petroleum products,5652.683142999999
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.01 Motor gasoline,86.950745
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.03 Naphtha,1079.2084989999998
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.07 Gas/diesel oil,121.443395
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.08 Fuel oil,1068.6951760000002
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.09 LPG,500.420579
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.10 Refinery gas (not liquefied),78.14076
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.12 White spirit SBP,1.506175
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.13 Lubricants,1.803319
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.15 Paraffin  waxes,8.819963
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.16 Petroleum coke,12.031507
esto_missing,esto_flow,esto_product,08.03 Products transferred,07.17 Other products,2693.663026
esto_missing,esto_flow,esto_product,08.03 Products transferred,19 Total,5333.7922579999995
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,06 Crude oil & NGL,6094.482931
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,06.01 Crude oil,0.448239
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,06.02 Natural gas liquids,7352.5642880000005
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,06.03 Refinery feedstocks,1776.262377
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,06.05 Other hydrocarbons,518.6292569999999
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07 Petroleum products,6766.003993
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.01 Motor gasoline,407.435887
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.02 Aviation gasoline,0.15604200000000001
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.03 Naphtha,289.78906800000004
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.05 Kerosene type jet fuel,16.936066
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.06 Kerosene,143.849069
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.07 Gas/diesel oil,224.57442500000002
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.08 Fuel oil,257.354056
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.09 LPG,4178.952221
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.10 Refinery gas (not liquefied),275.780287
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.11 Ethane,2831.04198
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.12 White spirit SBP,2.399455
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.13 Lubricants,13.582942
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.14 Bitumen,8.094131
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.15 Paraffin  waxes,0.34532700000000005
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.16 Petroleum coke,168.672397
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,07.17 Other products,649.29715
esto_missing,esto_flow,esto_product,08.99 Transformation nonspecified,19 Total,671.5206860000001
esto_missing,esto_flow,esto_product,09 Total transformation sector,01 Coal,106586.87864000001
esto_missing,esto_flow,esto_product,09 Total transformation sector,02 Coal products,13374.842437000001
esto_missing,esto_flow,esto_product,09 Total transformation sector,02.06 Patent fuel,7.366675
esto_missing,esto_flow,esto_product,09 Total transformation sector,02.07 Coal tar,385.384555
esto_missing,esto_flow,esto_product,09 Total transformation sector,02.08 BKB/PB,253.919378
esto_missing,esto_flow,esto_product,09 Total transformation sector,03 Peat,9.318644
esto_missing,esto_flow,esto_product,09 Total transformation sector,04 Peat products,0.450374
esto_missing,esto_flow,esto_product,09 Total transformation sector,06 Crude oil & NGL,106106.581304
esto_missing,esto_flow,esto_product,09 Total transformation sector,06.04 Additives/  oxygenates,120.40502599999999
esto_missing,esto_flow,esto_product,09 Total transformation sector,07 Petroleum products,106802.488816
esto_missing,esto_flow,esto_product,09 Total transformation sector,08 Gas,35166.313354
esto_missing,esto_flow,esto_product,09 Total transformation sector,12 Solar,3139.86783
esto_missing,esto_flow,esto_product,09 Total transformation sector,"13 Tide, wave, ocean",1.525837
esto_missing,esto_flow,esto_product,09 Total transformation sector,15.03 Charcoal,108.509869
esto_missing,esto_flow,esto_product,09 Total transformation sector,16 Others,1777.815102
esto_missing,esto_flow,esto_product,09 Total transformation sector,16.09 Other sources,68.25112
esto_missing,esto_flow,esto_product,09 Total transformation sector,19 Total,87963.19894700001
esto_missing,esto_flow,esto_product,09 Total transformation sector,20 Total Renewables,22797.522997
esto_missing,esto_flow,esto_product,09 Total transformation sector,21 Modern renewables,22797.522745
esto_missing,esto_flow,esto_product,09.01 Main activity producer,01 Coal,79738.53050800001
esto_missing,esto_flow,esto_product,09.01 Main activity producer,01.02 Other bituminous coal,70310.88292799999
esto_missing,esto_flow,esto_product,09.01 Main activity producer,01.03 Sub-bituminous coal,6435.7544849999995
esto_missing,esto_flow,esto_product,09.01 Main activity producer,01.04 Anthracite,1149.1693759999998
esto_missing,esto_flow,esto_product,09.01 Main activity producer,01.05 Lignite,1842.723719
esto_missing,esto_flow,esto_product,09.01 Main activity producer,02 Coal products,2333.804291
esto_missing,esto_flow,esto_product,09.01 Main activity producer,02.01 Coke oven coke,88.042468
esto_missing,esto_flow,esto_product,09.01 Main activity producer,02.03 Coke oven gas,570.2321499999999
esto_missing,esto_flow,esto_product,09.01 Main activity producer,02.04 Blast furnace gas,1334.0769579999999
esto_missing,esto_flow,esto_product,09.01 Main activity producer,02.05 Other recovered gases,341.452716
esto_missing,esto_flow,esto_product,09.01 Main activity producer,03 Peat,5.311919
esto_missing,esto_flow,esto_product,09.01 Main activity producer,06 Crude oil & NGL,7.1727
esto_missing,esto_flow,esto_product,09.01 Main activity producer,06.01 Crude oil,7.149337
esto_missing,esto_flow,esto_product,09.01 Main activity producer,06.02 Natural gas liquids,0.023362
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07 Petroleum products,1551.7486979999999
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.01 Motor gasoline,1.075212
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.03 Naphtha,0.021018
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.05 Kerosene type jet fuel,0.777866
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.06 Kerosene,13.330478
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.07 Gas/diesel oil,356.059254
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.08 Fuel oil,723.6959860000001
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.09 LPG,38.12764
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.10 Refinery gas (not liquefied),145.76171
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.14 Bitumen,24.304248
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.16 Petroleum coke,233.60633
esto_missing,esto_flow,esto_product,09.01 Main activity producer,07.17 Other products,14.988959
esto_missing,esto_flow,esto_product,09.01 Main activity producer,08 Gas,29365.205005
esto_missing,esto_flow,esto_product,09.01 Main activity producer,08.01 Natural gas,29334.212086
esto_missing,esto_flow,esto_product,09.01 Main activity producer,08.03 Gas works gas,30.992918
esto_missing,esto_flow,esto_product,09.01 Main activity producer,09 Nuclear,19637.690502999998
esto_missing,esto_flow,esto_product,09.01 Main activity producer,10 Hydro,9024.016946
esto_missing,esto_flow,esto_product,09.01 Main activity producer,11 Geothermal,1753.0249769999998
esto_missing,esto_flow,esto_product,09.01 Main activity producer,12 Solar,2600.50929
esto_missing,esto_flow,esto_product,09.01 Main activity producer,12.01 of which: Photovoltaics,2570.457906
esto_missing,esto_flow,esto_product,09.01 Main activity producer,12.99 Solar nonspecified,30.051384
esto_missing,esto_flow,esto_product,09.01 Main activity producer,"13 Tide, wave, ocean",1.525837
esto_missing,esto_flow,esto_product,09.01 Main activity producer,14 Wind,4786.062928
esto_missing,esto_flow,esto_product,09.01 Main activity producer,15 Solid biomass,2060.414099
esto_missing,esto_flow,esto_product,09.01 Main activity producer,15.01 Fuelwood & woodwaste,0.879228
esto_missing,esto_flow,esto_product,09.01 Main activity producer,15.02 Bagasse,276.987991
esto_missing,esto_flow,esto_product,09.01 Main activity producer,15.04 Black liqour,13.902676
esto_missing,esto_flow,esto_product,09.01 Main activity producer,15.05 Other biomass,1768.644205
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16 Others,1182.876579
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.01 Biogas,222.445228
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.02 Industrial waste,659.367932
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.03 Municipal solid waste (renewable),103.034877
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.04 Municipal solid waste (non-renewable),90.077686
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.06 Biodiesel,33.147226
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.08 Other liquid biofuels,10.680569
esto_missing,esto_flow,esto_product,09.01 Main activity producer,16.09 Other sources,64.123061
esto_missing,esto_flow,esto_product,09.01 Main activity producer,17 Electricity,65952.769734
esto_missing,esto_flow,esto_product,09.01 Main activity producer,18 Heat,12989.940352000001
esto_missing,esto_flow,esto_product,09.01 Main activity producer,19 Total,75105.184451
esto_missing,esto_flow,esto_product,09.01 Main activity producer,20 Total Renewables,20594.862054
esto_missing,esto_flow,esto_product,09.01 Main activity producer,21 Modern renewables,20594.86197
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,01 Coal,68181.030656
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,02 Coal products,1991.2745690000002
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,02.01 Coke oven coke,40.943623
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,02.05 Other recovered gases,303.37622300000004
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,06 Crude oil & NGL,7.1727
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,06.01 Crude oil,7.149337
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,06.02 Natural gas liquids,0.023362
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,07 Petroleum products,1204.967849
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,07.01 Motor gasoline,1.075212
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,07.03 Naphtha,0.021018
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,07.09 LPG,12.61444
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,07.14 Bitumen,24.304248
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,08 Gas,21280.468632
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,08.03 Gas works gas,19.169632
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,12 Solar,2600.50929
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,"13 Tide, wave, ocean",1.525837
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,15 Solid biomass,1773.850631
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,16 Others,977.95983
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,16.09 Other sources,64.123061
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,19 Total,70273.298975
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,20 Total Renewables,20281.044195000002
esto_missing,esto_flow,esto_product,09.01.01 Electricity plants,21 Modern renewables,20281.044111
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,01 Coal,2328.522684
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,02 Coal products,6.041008
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,02.04 Blast furnace gas,6.041008
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,03 Peat,5.311919
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07 Petroleum products,63.267925
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.06 Kerosene,0.02106
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.07 Gas/diesel oil,1.639509
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.08 Fuel oil,38.521006
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.09 LPG,3.264574
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.16 Petroleum coke,19.470253
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,07.17 Other products,0.351524
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,08 Gas,7190.618282
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,09 Nuclear,14.595352
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,15 Solid biomass,72.736539
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,15.05 Other biomass,72.736539
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16 Others,36.237840000000006
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16.01 Biogas,10.140094999999999
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16.02 Industrial waste,4.991919
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16.03 Municipal solid waste (renewable),9.765083
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16.04 Municipal solid waste (non-renewable),11.286524
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,16.06 Biodiesel,0.054219
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,19 Total,3589.582091
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,20 Total Renewables,92.69593599999999
esto_missing,esto_flow,esto_product,09.01.02 CHP plants,21 Modern renewables,92.695936
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,01 Coal,9228.97717
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,02 Coal products,336.488714
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,02.01 Coke oven coke,47.098845
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,02.03 Coke oven gas,107.662441
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,02.04 Blast furnace gas,143.650935
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,02.05 Other recovered gases,38.076493
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07 Petroleum products,283.512924
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.06 Kerosene,0.2165
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.07 Gas/diesel oil,1.43313
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.08 Fuel oil,101.956177
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.09 LPG,22.248627
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.10 Refinery gas (not liquefied),85.416692
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.16 Petroleum coke,65.976694
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,07.17 Other products,6.265106
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,08 Gas,894.1180889999999
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,08.03 Gas works gas,11.823287
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,15 Solid biomass,213.826929
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,15.05 Other biomass,213.826929
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,16 Others,168.678909
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,16.01 Biogas,4.327979
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,16.02 Industrial waste,159.231897
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,16.03 Municipal solid waste (renewable),2.967018
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,16.04 Municipal solid waste (non-renewable),2.152015
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,19 Total,1242.303386
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,20 Total Renewables,221.121926
esto_missing,esto_flow,esto_product,09.01.03 Heat plants,21 Modern renewables,221.121926
esto_missing,esto_flow,esto_product,09.02 Autoproducers,01 Coal,1336.8831010000001
esto_missing,esto_flow,esto_product,09.02 Autoproducers,01.02 Other bituminous coal,1147.705789
esto_missing,esto_flow,esto_product,09.02 Autoproducers,01.03 Sub-bituminous coal,36.420700999999994
esto_missing,esto_flow,esto_product,09.02 Autoproducers,01.05 Lignite,152.75661200000002
esto_missing,esto_flow,esto_product,09.02 Autoproducers,02 Coal products,387.571836
esto_missing,esto_flow,esto_product,09.02 Autoproducers,02.01 Coke oven coke,0.238145
esto_missing,esto_flow,esto_product,09.02 Autoproducers,02.03 Coke oven gas,104.45066299999999
esto_missing,esto_flow,esto_product,09.02 Autoproducers,02.04 Blast furnace gas,261.500895
esto_missing,esto_flow,esto_product,09.02 Autoproducers,02.05 Other recovered gases,21.382132000000002
esto_missing,esto_flow,esto_product,09.02 Autoproducers,03 Peat,3.380506
esto_missing,esto_flow,esto_product,09.02 Autoproducers,04 Peat products,0.1022
esto_missing,esto_flow,esto_product,09.02 Autoproducers,06 Crude oil & NGL,26.73789
esto_missing,esto_flow,esto_product,09.02 Autoproducers,06.01 Crude oil,24.181994
esto_missing,esto_flow,esto_product,09.02 Autoproducers,06.03 Refinery feedstocks,2.555896
esto_missing,esto_flow,esto_product,09.02 Autoproducers,07 Petroleum products,691.236745
esto_missing,esto_flow,esto_product,09.02 Autoproducers,07.03 Naphtha,35.928062
